,COMTRS,LODI,YEAR,Region,perc_cert,LBS_AI,Year_Lodi,acres_grapes
9577,77,0,2009,0,0.0,4137.113068778657,2009.0_0.0,87.21837714364823
9578,78,0,2009,0,0.0,8521.950155526509,2009.0_0.0,182.43595436916053
9579,79,0,2009,0,0.0,10267.901717339546,2009.0_0.0,220.4036903843405
9580,80,0,2009,0,0.0,8558.164672672527,2009.0_0.0,220.6038158565132
9581,81,0,2009,0,0.0,8631.209562589238,2009.0_0.0,200.5697318013646
9582,82,0,2009,0,0.0,9617.308630932323,2009.0_0.0,225.44687138070822
9583,83,0,2009,0,0.0,9726.942233785192,2009.0_0.0,199.39213981377188
9584,84,0,2009,0,0.0,6407.998116533134,2009.0_0.0,143.11057411877334
9585,85,0,2009,0,0.0,12676.487770238517,2009.0_0.0,263.1334907237559
9586,86,0,2009,0,0.0,6152.002008310416,2009.0_0.0,135.79415214468085
9587,87,0,2009,0,0.0,9613.557585341361,2009.0_0.0,221.95443949171687
9588,88,0,2009,0,0.0,9373.647518783768,2009.0_0.0,200.554904769908
9589,89,0,2009,0,0.0,6983.273102642227,2009.0_0.0,151.16613713524077
9590,90,0,2009,0,0.0,9070.020758215727,2009.0_0.0,193.79818095703095
9591,91,0,2009,0,0.0,9539.022957127621,2009.0_0.0,232.15061258607545
9592,92,0,2009,0,0.0,9331.909169117334,2009.0_0.0,199.69765681602775
9593,93,0,2009,0,0.0,8385.238948562706,2009.0_0.0,181.5598603502236
9594,94,0,2009,0,0.0,8522.92957647864,2009.0_0.0,190.7677020555368
9595,95,0,2009,0,0.0,8749.825948417152,2009.0_0.0,199.3124629233184
9596,96,0,2009,0,0.0,9346.633914491467,2009.0_0.0,233.5980208129216
9597,97,0,2009,0,0.0,11637.287877025858,2009.0_0.0,253.97689021613894
9598,98,0,2009,0,0.0,7453.019845042808,2009.0_0.0,157.4590411874995
9599,99,0,2009,0,0.0,11114.380791677126,2009.0_0.0,237.2654305297171
9600,100,0,2009,1,0.0,10242.704986837402,2009.0_0.0,233.77217996036705
9601,101,0,2009,1,0.0,13160.36794383446,2009.0_0.0,283.71265819240716
9602,102,0,2009,1,0.0,10815.33398900423,2009.0_0.0,242.86152955477476
9603,103,0,2009,1,0.0,8893.692732104042,2009.0_0.0,191.45152153091638
9604,104,0,2009,1,0.0,12268.33351044497,2009.0_0.0,273.9525477091927
9605,105,0,2009,1,0.0,9437.450767849703,2009.0_0.0,224.7573460073918
9606,106,0,2009,1,0.0,7071.585306481622,2009.0_0.0,147.6643625213005
9607,107,0,2009,1,0.0,12000.543486333978,2009.0_0.0,257.43689106152164
9608,108,0,2009,1,0.0,11916.94605012308,2009.0_0.0,266.12851184619035
9609,109,0,2009,1,0.0,9146.349406756332,2009.0_0.0,223.20677195428397
9610,110,0,2009,1,0.0,7385.302307130507,2009.0_0.0,162.42535817479217
9611,111,0,2009,1,0.0,7856.981383082486,2009.0_0.0,185.7163110708853
9612,112,0,2009,1,0.0,8218.24339261475,2009.0_0.0,173.35211318897706
9613,113,0,2009,1,0.0,9714.294160229407,2009.0_0.0,198.1696819255642
9614,114,0,2009,1,0.0,8889.722206526407,2009.0_0.0,179.4446993072357
9615,115,0,2009,1,0.0,8995.020414766735,2009.0_0.0,216.13573652036848
9616,116,0,2009,1,0.0,10519.269988786355,2009.0_0.0,231.42076104107716
9617,117,0,2009,1,0.0,8222.026756429734,2009.0_0.0,194.78016967047313
9618,118,0,2009,1,0.0,6922.563935140265,2009.0_0.0,169.09433369314277
9619,119,0,2009,1,0.0,8730.996228381606,2009.0_0.0,212.87940159646038
9620,120,0,2009,1,0.0,8150.301208010279,2009.0_0.0,182.74809086168466
9621,121,0,2009,1,0.0,10864.418592736583,2009.0_0.0,222.85538717820208
9622,122,0,2009,1,0.0,8934.101850355695,2009.0_0.0,206.8648957368538
9623,123,0,2009,1,0.0,7466.238270415355,2009.0_0.0,159.1191485834253
9624,124,0,2009,1,0.0,9861.806525270253,2009.0_0.0,214.1883618099581
9625,125,0,2009,1,0.0,11026.43266938693,2009.0_0.0,244.18645209121502
9626,126,0,2009,1,0.0,6780.303145996529,2009.0_0.0,154.01311606204206
9627,127,0,2009,1,0.0,9914.39806304918,2009.0_0.0,214.77598334048454
9628,128,0,2009,1,0.0,8788.508058334499,2009.0_0.0,157.36326452744308
9629,129,0,2009,1,0.0,10711.684550926286,2009.0_0.0,231.97647089414698
9630,130,0,2009,1,0.0,9318.7194803338,2009.0_0.0,220.27576473439748
9631,131,0,2009,1,0.0,10493.74975448818,2009.0_0.0,261.23054745026644
9632,132,0,2009,1,0.0,7286.8372907002,2009.0_0.0,176.44500620662185
9633,133,0,2009,1,0.0,7825.156214474288,2009.0_0.0,163.7566418387138
9634,134,0,2009,1,0.0,7702.154192740827,2009.0_0.0,182.14785824407605
9635,135,0,2009,1,0.0,11312.473649378455,2009.0_0.0,260.88600357211953
9636,136,0,2009,1,0.0,4409.309542470397,2009.0_0.0,99.96788895806512
9637,137,0,2009,1,0.0,6824.286875596179,2009.0_0.0,156.8081664262043
9638,138,0,2009,1,0.0,9195.528599324976,2009.0_0.0,221.4613179973546
9639,139,0,2009,1,0.0,10466.834010338354,2009.0_0.0,241.2282638306014
9640,140,0,2009,1,0.0,7660.935710523162,2009.0_0.0,175.3711671837276
9641,141,0,2009,1,0.0,11850.932160461356,2009.0_0.0,254.0487371394276
9642,142,0,2009,1,0.0,7378.444744147748,2009.0_0.0,164.59585540897297
9643,143,0,2009,1,0.0,11969.053852692763,2009.0_0.0,258.6100377242905
9644,144,0,2009,1,0.0,10253.658494702613,2009.0_0.0,219.709913225449
9645,145,0,2009,1,0.0,8315.716064099768,2009.0_0.0,189.33248921905167
9646,146,0,2009,1,0.0,10243.91798179364,2009.0_0.0,210.20363267419933
9647,147,0,2009,1,0.0,7776.336646857152,2009.0_0.0,179.4651260042808
9648,148,0,2009,1,0.0,10023.756144040088,2009.0_0.0,208.55354553307842
9649,149,0,2009,1,0.0,7934.155178252662,2009.0_0.0,173.69309588391684
9650,150,0,2009,1,0.0,7538.035224776103,2009.0_0.0,158.11011044232558
9651,151,0,2009,1,0.0,9199.375071340033,2009.0_0.0,194.71421958423548
9652,152,0,2009,1,0.0,8009.6098089613215,2009.0_0.0,170.69730143787416
9653,153,0,2009,1,0.0,7331.393192908103,2009.0_0.0,182.72942661244045
9654,154,0,2009,1,0.0,7847.931965020155,2009.0_0.0,184.4471251256219
9655,155,0,2009,1,0.0,7595.087794393431,2009.0_0.0,175.16388229782063
9656,156,0,2009,1,0.0,3306.1554293070767,2009.0_0.0,72.95564725826759
9657,157,0,2009,1,0.0,4758.72083627302,2009.0_0.0,111.42355423874135
9658,158,0,2009,1,0.0,11555.064756111913,2009.0_0.0,244.27898358939035
9659,159,0,2009,1,0.0,8744.99649530922,2009.0_0.0,192.42368161673596
9660,160,0,2009,1,0.0,12153.014175549919,2009.0_0.0,272.04224366084077
9661,161,0,2009,1,0.0,9657.394857377845,2009.0_0.0,209.53279611489
9662,162,0,2009,1,0.0,11447.732149869904,2009.0_0.0,252.54727873789523
9663,163,0,2009,1,0.0,6496.836040956725,2009.0_0.0,158.39151182580713
9664,164,0,2009,1,0.0,9088.394100631976,2009.0_0.0,197.47489390158324
9665,165,0,2009,1,0.0,7335.562601114356,2009.0_0.0,163.57067790999133
9666,166,0,2009,1,0.0,8467.582841272857,2009.0_0.0,187.46884439648977
9667,167,0,2009,1,0.0,6463.827510729505,2009.0_0.0,138.0003239932608
9668,168,0,2009,1,0.0,9247.816678813551,2009.0_0.0,188.32157200651272
9669,169,0,2009,1,0.0,12002.943244812106,2009.0_0.0,250.6443590465395
9670,170,0,2009,1,0.0,10563.857886737589,2009.0_0.0,219.92142461224734
9671,171,0,2009,1,0.0,6849.682524432553,2009.0_0.0,143.28325659701022
9672,172,0,2009,1,0.0,8145.97313355118,2009.0_0.0,190.85467343254808
9673,173,0,2009,1,0.0,9593.402399033816,2009.0_0.0,213.26867970217506
9674,174,0,2009,1,0.0,7432.622019879189,2009.0_0.0,172.21567625600468
9675,175,0,2009,1,0.0,9782.389257852688,2009.0_0.0,214.36576905448098
9676,176,0,2009,1,0.0,8693.641238483659,2009.0_0.0,187.58461682771505
9677,177,0,2009,1,0.0,6652.646281531791,2009.0_0.0,159.99346484106917
9678,178,0,2009,1,0.0,9863.30372738736,2009.0_0.0,217.4807692409115
9679,179,0,2009,1,0.0,6942.541914287459,2009.0_0.0,154.2055420806233
9680,180,0,2009,1,0.0,10416.29794839514,2009.0_0.0,224.46749004173748
9681,181,0,2009,1,0.0,7274.72753815914,2009.0_0.0,187.18290685472164
9682,182,0,2009,1,0.0,9947.835354674095,2009.0_0.0,227.37716452698595
9683,183,0,2009,1,0.0,11663.452272526556,2009.0_0.0,280.35469136563665
9684,184,0,2009,1,0.0,9673.445344514432,2009.0_0.0,210.48980983470574
9685,185,0,2009,1,0.0,9497.205321596395,2009.0_0.0,209.83198869148683
9686,186,0,2009,1,0.0,8179.304141920512,2009.0_0.0,184.11445088708786
9687,187,0,2009,1,0.0,8681.86303015373,2009.0_0.0,197.2839773309678
9688,188,0,2009,1,0.0,7059.452997967721,2009.0_0.0,168.3648160624908
9689,189,0,2009,1,0.0,8875.58963569097,2009.0_0.0,200.1269762446737
9690,190,0,2009,1,0.0,9828.99094578567,2009.0_0.0,209.41624904153284
9691,191,0,2009,1,0.0,12184.975742832627,2009.0_0.0,270.51937682718886
9692,192,0,2009,1,0.0,10535.754023148618,2009.0_0.0,217.62968906057034
9693,193,0,2009,1,0.0,9901.303853564146,2009.0_0.0,206.4847646023034
9694,194,0,2009,1,0.0,7922.187521004104,2009.0_0.0,178.32104867100497
9695,195,0,2009,1,0.0,8867.540493751296,2009.0_0.0,184.98994365209035
9696,196,0,2009,1,0.0,6562.540803105534,2009.0_0.0,141.01914157107217
9697,197,0,2009,1,0.0,12267.017545808152,2009.0_0.0,268.06757608096586
9698,198,0,2009,1,0.0,6385.59961379445,2009.0_0.0,161.73089507218825
9699,199,0,2009,1,0.0,10246.881686370816,2009.0_0.0,237.85634747366043
9700,200,0,2009,2,0.0,8291.806196506703,2009.0_0.0,194.15061068800756
9701,201,0,2009,2,0.0,9736.206792152048,2009.0_0.0,205.61447708829064
9702,202,0,2009,2,0.0,9944.353494846753,2009.0_0.0,211.79528516482208
9703,203,0,2009,2,0.0,9027.79463202303,2009.0_0.0,205.11360140911071
9704,204,0,2009,2,0.0,7663.9181903671615,2009.0_0.0,182.40594090157026
9705,205,0,2009,2,0.0,8064.741843079286,2009.0_0.0,166.39805229523884
9706,206,0,2009,2,0.0,7709.214258383426,2009.0_0.0,173.5278161681479
9707,207,0,2009,2,0.0,10879.486446958803,2009.0_0.0,239.57920863893256
9708,208,0,2009,2,0.0,13225.20744069387,2009.0_0.0,270.8392096817245
9709,209,0,2009,2,0.0,8128.64156297748,2009.0_0.0,177.31187483289463
9710,210,0,2009,2,0.0,10430.656759490443,2009.0_0.0,243.39303009943455
9711,211,0,2009,2,0.0,9498.15565772841,2009.0_0.0,201.4104799104574
9712,212,0,2009,2,0.0,3237.3934998007617,2009.0_0.0,72.88983491434121
9713,213,0,2009,2,0.0,5777.435066060652,2009.0_0.0,143.2611718471851
9714,214,0,2009,2,0.0,10069.33343588641,2009.0_0.0,247.8541446702879
9715,215,0,2009,2,0.0,9433.629319418698,2009.0_0.0,230.58753090608718
9716,216,0,2009,2,0.0,9018.014431154894,2009.0_0.0,188.12317517920064
9717,217,0,2009,2,0.0,11702.241355795368,2009.0_0.0,259.7576868749394
9718,218,0,2009,2,0.0,10583.815997619191,2009.0_0.0,238.29114363304933
9719,219,0,2009,2,0.0,8766.785652920575,2009.0_0.0,197.46386097228682
9720,220,0,2009,2,0.0,7301.067285918942,2009.0_0.0,169.5417934367849
9721,221,0,2009,2,0.0,4084.5255943768066,2009.0_0.0,84.48032487369893
9722,222,0,2009,2,0.0,10571.384061956067,2009.0_0.0,240.1444868508576
9723,223,0,2009,2,0.0,9293.981541318242,2009.0_0.0,207.13956052171454
9724,224,0,2009,2,0.0,12137.478218837688,2009.0_0.0,283.8179271194346
9725,225,0,2009,2,0.0,10313.157150770136,2009.0_0.0,226.37274981409385
9726,226,0,2009,2,0.0,8681.880121221386,2009.0_0.0,205.7121900149567
9727,227,0,2009,2,0.0,10790.131152759244,2009.0_0.0,261.22413658030445
9728,228,0,2009,2,0.0,9447.313045203677,2009.0_0.0,224.5728969039803
9729,229,0,2009,2,0.0,6404.910767556175,2009.0_0.0,139.73998093488512
9730,230,0,2009,2,0.0,5684.740133021374,2009.0_0.0,134.93140795189314
9731,231,0,2009,2,0.0,9812.293775272554,2009.0_0.0,206.73790672302806
9732,232,0,2009,2,0.0,7424.215878724064,2009.0_0.0,168.62813801706145
9733,233,0,2009,2,0.0,8407.208543351873,2009.0_0.0,215.0709640137272
9734,234,0,2009,2,0.0,5694.882843414811,2009.0_0.0,139.355219724397
9735,235,0,2009,2,0.0,8503.542940995336,2009.0_0.0,190.5395686010041
9736,236,0,2009,2,0.0,10658.062114330205,2009.0_0.0,237.06311578777465
9737,237,0,2009,2,0.0,6239.784629498164,2009.0_0.0,150.60520077543475
9738,238,0,2009,2,0.0,8960.62286749509,2009.0_0.0,186.0992874589818
9739,239,0,2009,2,0.0,9366.203704577692,2009.0_0.0,226.07351537134835
9740,240,0,2009,2,0.0,5124.887082232932,2009.0_0.0,114.46266451832194
9741,241,0,2009,2,0.0,8372.675847647755,2009.0_0.0,195.09941671976628
9742,242,0,2009,2,0.0,11712.567541407647,2009.0_0.0,232.90696797856967
9743,243,0,2009,2,0.0,7143.340191428379,2009.0_0.0,173.03086869439315
9744,244,0,2009,2,0.0,8112.679114589104,2009.0_0.0,211.1108358089564
9745,245,0,2009,2,0.0,8769.087150408563,2009.0_0.0,200.4701236560898
9746,246,0,2009,2,0.0,12482.708681422222,2009.0_0.0,260.1641259889462
9747,247,0,2009,2,0.0,7938.107414811306,2009.0_0.0,175.4097221893858
9748,248,0,2009,2,0.0,7345.824142360926,2009.0_0.0,168.1254445916984
9749,249,0,2009,2,0.0,9432.596743016255,2009.0_0.0,215.54351411911
9750,250,0,2009,2,0.0,12951.013839700834,2009.0_0.0,293.80244296565564
9751,251,0,2009,2,0.0,8768.526244387087,2009.0_0.0,223.78434359710917
9752,252,0,2009,2,0.0,10378.57549061097,2009.0_0.0,218.1565821850213
9753,253,0,2009,2,0.0,9555.595036008508,2009.0_0.0,220.48059631645205
9754,254,0,2009,2,0.0,6989.952827276939,2009.0_0.0,157.33951643275205
9755,255,0,2009,2,0.0,7145.541709713337,2009.0_0.0,156.86125610787667
9756,256,0,2009,2,0.0,11610.067716947005,2009.0_0.0,224.7512995356266
9757,257,0,2009,2,0.0,9406.609901649299,2009.0_0.0,229.30424117437883
9758,258,0,2009,2,0.0,8379.658276415514,2009.0_0.0,169.3799798203274
9759,259,0,2009,2,0.0,12083.23502835703,2009.0_0.0,259.42538417443353
9760,260,0,2009,2,0.0,11629.322013934046,2009.0_0.0,262.5539168859109
9761,261,0,2009,2,0.0,9985.237591888514,2009.0_0.0,237.61252715282995
9762,262,0,2009,2,0.0,7970.32200428959,2009.0_0.0,184.65183339251908
9763,263,0,2009,2,0.0,6941.518835133881,2009.0_0.0,150.87854923992083
9764,264,0,2009,2,0.0,5848.251584413264,2009.0_0.0,142.49537536826782
9765,265,0,2009,2,0.0,7327.187847823463,2009.0_0.0,160.25569850244048
9766,266,0,2009,2,0.0,10487.343269157474,2009.0_0.0,234.9838246458809
9767,267,0,2009,2,0.0,10293.595129500056,2009.0_0.0,213.07553416845354
9768,268,0,2009,2,0.0,10694.681583097208,2009.0_0.0,227.97422304568713
9769,269,0,2009,2,0.0,9214.864979983595,2009.0_0.0,213.56788500953996
9770,270,0,2009,2,0.0,8775.37539836552,2009.0_0.0,219.9322723275413
9771,271,0,2009,2,0.0,12255.178354917954,2009.0_0.0,254.76846364602744
9772,272,0,2009,2,0.0,13011.104216475922,2009.0_0.0,283.4996034136218
9773,273,0,2009,2,0.0,8827.231993644507,2009.0_0.0,176.78946942344126
9774,274,0,2009,2,0.0,7171.89365044886,2009.0_0.0,156.7628582247628
9775,275,0,2009,2,0.0,9407.249936317396,2009.0_0.0,215.5800634249799
9776,276,0,2009,2,0.0,7334.003253775123,2009.0_0.0,194.78757030812838
9777,277,0,2009,2,0.0,8511.423533882207,2009.0_0.0,184.3513462961582
9778,278,0,2009,2,0.0,10967.801037988169,2009.0_0.0,234.94318600389119
9779,279,0,2009,2,0.0,8506.660864067597,2009.0_0.0,185.76414741224312
9780,280,0,2009,2,0.0,10156.894107521011,2009.0_0.0,232.27377465854028
9781,281,0,2009,2,0.0,10115.775784092579,2009.0_0.0,229.46988995463838
9782,282,0,2009,2,0.0,6534.6331123034615,2009.0_0.0,152.23561887333025
9783,283,0,2009,2,0.0,8496.220248662637,2009.0_0.0,188.39159271552646
9784,284,0,2009,2,0.0,9862.230672143849,2009.0_0.0,216.62394922088737
9785,285,0,2009,2,0.0,7551.512945741496,2009.0_0.0,174.11949427908144
9786,286,0,2009,2,0.0,11051.001291144816,2009.0_0.0,235.40283134189258
9787,287,0,2009,2,0.0,10008.858922180618,2009.0_0.0,224.62797353905117
9788,288,0,2009,2,0.0,11505.920176814529,2009.0_0.0,249.81749585995624
9789,289,0,2009,2,0.0,7496.001449188502,2009.0_0.0,164.0327623293237
9790,290,0,2009,2,0.0,8208.621171696801,2009.0_0.0,175.7833950029618
9791,291,0,2009,2,0.0,9815.768949917227,2009.0_0.0,230.17132874529017
9792,292,0,2009,2,0.0,10444.194726026222,2009.0_0.0,253.9649513570953
9793,293,0,2009,2,0.0,5158.203739491302,2009.0_0.0,119.58525447595613
9794,294,0,2009,2,0.0,9306.507967285434,2009.0_0.0,214.35982496160992
9795,295,0,2009,2,0.0,9649.352561638696,2009.0_0.0,219.0280340314954
9796,296,0,2009,2,0.0,8382.033987744448,2009.0_0.0,184.3614458390028
9797,297,0,2009,2,0.0,6905.833559022744,2009.0_0.0,153.1765399258629
9798,298,0,2009,2,0.0,7747.60043788924,2009.0_0.0,188.173914393207
9799,299,0,2009,2,0.0,9440.478729577024,2009.0_0.0,192.53179955689725
9800,300,0,2009,3,0.0,9686.546119217333,2009.0_0.0,219.5073764096504
9801,301,0,2009,3,0.0,7116.80365725857,2009.0_0.0,141.4381644804824
9802,302,0,2009,3,0.0,9878.63067809913,2009.0_0.0,218.97809542633505
9803,303,0,2009,3,0.0,10350.698989056486,2009.0_0.0,241.0925994129912
9804,304,0,2009,3,0.0,9721.358888676286,2009.0_0.0,231.05863485598502
9805,305,0,2009,3,0.0,8919.457260992876,2009.0_0.0,206.8016235024014
9806,306,0,2009,3,0.0,7221.534689348596,2009.0_0.0,178.65135594339517
9807,307,0,2009,3,0.0,8505.09020458167,2009.0_0.0,186.61807219252
9808,308,0,2009,3,0.0,8958.814733689314,2009.0_0.0,189.6591762466131
9809,309,0,2009,3,0.0,8864.43906744304,2009.0_0.0,208.3916132638986
9810,310,0,2009,3,0.0,9616.923543621084,2009.0_0.0,216.79447347199329
9811,311,0,2009,3,0.0,4500.202397957741,2009.0_0.0,99.67130588638557
9812,312,0,2009,3,0.0,9893.815578272917,2009.0_0.0,222.2735851162866
9813,313,0,2009,3,0.0,8006.505595013523,2009.0_0.0,198.08537242053566
9814,314,0,2009,3,0.0,8358.914384621925,2009.0_0.0,180.7216648968922
9815,315,0,2009,3,0.0,8436.213267020543,2009.0_0.0,199.28011906048596
9816,316,0,2009,3,0.0,10078.430032396556,2009.0_0.0,202.947570219463
9817,317,0,2009,3,0.0,5451.907283827939,2009.0_0.0,122.39291189943584
9818,318,0,2009,3,0.0,8723.28352232875,2009.0_0.0,173.57221891435398
9819,319,0,2009,3,0.0,9198.413954023712,2009.0_0.0,220.1114209795224
9820,320,0,2009,3,0.0,9932.404393048177,2009.0_0.0,218.4471674855705
9821,321,0,2009,3,0.0,8594.933994023013,2009.0_0.0,174.85199615504612
9822,322,0,2009,3,0.0,5997.098977881799,2009.0_0.0,138.84102213592297
9823,323,0,2009,3,0.0,9527.09637640337,2009.0_0.0,233.56750185446492
9824,324,0,2009,3,0.0,10826.975999881714,2009.0_0.0,224.57250246588472
9825,325,0,2009,3,0.0,7613.4274254293105,2009.0_0.0,164.6546891006251
9826,326,0,2009,3,0.0,8635.021681648994,2009.0_0.0,201.70465663047423
9827,327,0,2009,3,0.0,8489.641805339594,2009.0_0.0,193.6690341788466
9828,328,0,2009,3,0.0,8905.479166578847,2009.0_0.0,200.44100606995704
9829,329,0,2009,3,0.0,7809.683752156243,2009.0_0.0,164.04945968107995
9830,330,0,2009,3,0.0,7027.812702328411,2009.0_0.0,138.9212483562065
9831,331,0,2009,3,0.0,8521.687988123193,2009.0_0.0,202.0169321102774
9832,332,0,2009,3,0.0,9060.51712195121,2009.0_0.0,197.63895255624223
9833,333,0,2009,3,0.0,8205.475997471505,2009.0_0.0,177.84475406695802
9834,334,0,2009,3,0.0,9181.706730945498,2009.0_0.0,213.09543794194738
9835,335,0,2009,3,0.0,6701.013555034351,2009.0_0.0,170.09362233803137
9836,336,0,2009,3,0.0,12576.053860707736,2009.0_0.0,259.78916267457925
9837,337,0,2009,3,0.0,13561.73161642504,2009.0_0.0,282.4058683791586
9838,338,0,2009,3,0.0,12417.988952513297,2009.0_0.0,259.2896951599291
9839,339,0,2009,3,0.0,8455.212568881287,2009.0_0.0,220.0216379965738
9840,340,0,2009,3,0.0,7273.924025015777,2009.0_0.0,162.4071482480544
9841,341,0,2009,3,0.0,9128.647412053899,2009.0_0.0,184.69192543871108
9842,342,0,2009,3,0.0,9052.009216502956,2009.0_0.0,196.3471241903484
9843,343,0,2009,3,0.0,9123.836498285747,2009.0_0.0,191.25021024841146
9844,344,0,2009,3,0.0,7313.862983941169,2009.0_0.0,171.3938335118385
9845,345,0,2009,3,0.0,8577.814433879357,2009.0_0.0,192.88498429085692
9846,346,0,2009,3,0.0,9835.103932314723,2009.0_0.0,222.32981129904925
9847,347,0,2009,3,0.0,8308.089524194002,2009.0_0.0,173.04333407879528
9848,348,0,2009,3,0.0,7300.9540500147705,2009.0_0.0,174.68447686979925
9849,349,0,2009,3,0.0,9387.425747497522,2009.0_0.0,236.11526775233853
9850,350,0,2009,3,0.0,8006.7466345162775,2009.0_0.0,168.76963935005884
9851,351,0,2009,3,0.0,11754.362040391588,2009.0_0.0,258.23349641356305
9852,352,0,2009,3,0.0,6029.875319747879,2009.0_0.0,133.77514907473346
9853,353,0,2009,3,0.0,7978.283968114768,2009.0_0.0,176.89289560178162
9854,354,0,2009,3,0.0,10610.842886238639,2009.0_0.0,262.9785289940829
9855,355,0,2009,3,0.0,9068.515668191407,2009.0_0.0,184.25595352252822
9856,356,0,2009,3,0.0,5433.270056571318,2009.0_0.0,139.96702282657353
9857,357,0,2009,3,0.0,7312.188344696007,2009.0_0.0,177.36605881627491
9858,358,0,2009,3,0.0,10504.971871116162,2009.0_0.0,246.26712201660908
9859,359,0,2009,3,0.0,7864.204860577604,2009.0_0.0,178.39251328526137
9860,360,0,2009,3,0.0,6408.774043389538,2009.0_0.0,138.26609161069655
9861,361,0,2009,3,0.0,9786.883110748944,2009.0_0.0,229.64680838549398
9862,362,0,2009,3,0.0,7795.511356614731,2009.0_0.0,176.69756055101624
9863,363,0,2009,3,0.0,8990.495050114007,2009.0_0.0,184.90647042213516
9864,364,0,2009,3,0.0,9611.199705077259,2009.0_0.0,206.29977002241182
9865,365,0,2009,3,0.0,9565.488303439746,2009.0_0.0,204.40902189155358
9866,366,0,2009,3,0.0,6776.595987360697,2009.0_0.0,151.01993715307347
9867,367,0,2009,3,0.0,5771.695790646151,2009.0_0.0,128.96196097319802
9868,368,0,2009,3,0.0,11587.403300435493,2009.0_0.0,253.61749043917783
9869,369,0,2009,3,0.0,9184.13006046914,2009.0_0.0,216.099267646592
9870,370,0,2009,3,0.0,8115.846535575586,2009.0_0.0,190.83727661666998
9871,371,0,2009,3,0.0,11996.579015307365,2009.0_0.0,239.40792701702173
9872,372,0,2009,3,0.0,10220.875289995818,2009.0_0.0,230.14597363855617
9873,373,0,2009,3,0.0,9927.170854041256,2009.0_0.0,212.86676961010136
9874,374,0,2009,3,0.0,8888.06569556422,2009.0_0.0,202.1876904866949
9875,375,0,2009,3,0.0,5926.74957089088,2009.0_0.0,133.5604005466077
9876,376,0,2009,3,0.0,9564.70431397696,2009.0_0.0,229.44036098552945
9877,377,0,2009,3,0.0,13196.850106276486,2009.0_0.0,290.99264375170605
9878,378,0,2009,3,0.0,6610.517271748864,2009.0_0.0,142.71215694558194
9879,379,0,2009,3,0.0,5887.326267274534,2009.0_0.0,143.34872378729438
9880,380,0,2009,3,0.0,13280.066618889352,2009.0_0.0,297.41115229100865
9881,381,0,2009,3,0.0,8016.897477347015,2009.0_0.0,181.40670672131623
9882,382,0,2009,3,0.0,11678.480436686456,2009.0_0.0,251.46722477098902
9883,383,0,2009,3,0.0,5850.875283453576,2009.0_0.0,130.11900060110807
9884,384,0,2009,3,0.0,6899.28141117269,2009.0_0.0,149.79421214384894
9885,385,0,2009,3,0.0,7334.6623675662395,2009.0_0.0,158.41095975054378
9886,386,0,2009,3,0.0,9868.494606541142,2009.0_0.0,227.76871957860226
9887,387,0,2009,3,0.0,11363.530795627094,2009.0_0.0,252.40104423975689
9888,388,0,2009,3,0.0,9247.506562935536,2009.0_0.0,217.90487560765752
9889,389,0,2009,3,0.0,9110.734125046383,2009.0_0.0,193.58504160754995
9890,390,0,2009,3,0.0,12307.781777465914,2009.0_0.0,247.56663990397104
9891,391,0,2009,3,0.0,3340.786428886784,2009.0_0.0,73.9980335886695
9892,392,0,2009,3,0.0,7259.486322607341,2009.0_0.0,181.18414297754438
9893,393,0,2009,3,0.0,9305.343089025671,2009.0_0.0,215.88022931090862
9894,394,0,2009,3,0.0,5771.66443847181,2009.0_0.0,142.50696420279098
9895,395,0,2009,3,0.0,7452.903142795325,2009.0_0.0,178.24278594632537
9896,396,0,2009,3,0.0,10023.890931527441,2009.0_0.0,203.31578430018604
9897,397,0,2009,3,0.0,10069.930136666728,2009.0_0.0,230.396138308301
9898,398,0,2009,3,0.0,8772.540372460733,2009.0_0.0,195.6631292779826
9899,399,0,2009,3,0.0,9597.791822724646,2009.0_0.0,219.54843162357412
9900,400,1,2009,4,0.4312663171585927,8744.215329581759,2009.0_1.0,213.8096146248753
9901,401,1,2009,4,0.4312663171585927,9351.59623262543,2009.0_1.0,237.65082237104428
9902,402,1,2009,4,0.4312663171585927,5824.00915615006,2009.0_1.0,150.59788464429153
9903,403,1,2009,4,0.4312663171585927,9161.416599125596,2009.0_1.0,234.25449078435068
9904,404,1,2009,4,0.4312663171585927,10487.595495871736,2009.0_1.0,216.07684517094003
9905,405,1,2009,4,0.4312663171585927,9420.981739146222,2009.0_1.0,219.3075568514553
9906,406,1,2009,4,0.4312663171585927,10879.602248602456,2009.0_1.0,258.9648312604909
9907,407,1,2009,4,0.4312663171585927,9962.445860992408,2009.0_1.0,241.51712778294822
9908,408,1,2009,4,0.4312663171585927,9294.841702730286,2009.0_1.0,218.38870106615795
9909,409,1,2009,4,0.4312663171585927,8618.055757912114,2009.0_1.0,231.7367767531804
9910,410,1,2009,4,0.4312663171585927,10400.658052060251,2009.0_1.0,228.29316250379668
9911,411,1,2009,4,0.4312663171585927,6037.024065329397,2009.0_1.0,138.4343784743946
9912,412,1,2009,4,0.4312663171585927,8285.718131200341,2009.0_1.0,214.44711639003884
9913,413,1,2009,4,0.4312663171585927,9575.999339352738,2009.0_1.0,222.83932869550554
9914,414,1,2009,4,0.4312663171585927,9464.956260987281,2009.0_1.0,217.977966543769
